product_id,product_name,category,price,supplier_id
508,External SSD,Electronics,439.15,508
509,Computer Speakers,Electronics,852.20,509
510,Gaming Keyboard,Electronics,222.93,510
511,Gaming Mouse Pad,Accessories,294.11,511
512,Rice Cooker,Home & Kitchen,426.27,512
513,Phone Grip,Accessories,634.14,513
514,Toaster Oven,Home & Kitchen,808.53,514
515,Laptop Stand,Accessories,137.58,515
516,Mechanical Keyboard,Electronics,40.03,516
517,Food Processor,Home & Kitchen,145.21,517
518,Monitor Stand,Furniture,197.58,518
519,Laptop Sleeve,Accessories,994.32,519
520,Wireless Mouse,Electronics,431.12,520
521,Power Strip,Electronics,135.86,521
522,Microphone,Electronics,406.07,522
523,Bookshelf,Furniture,46.45,523
524,Portable Charger,Accessories,578.01,524
525,Bluetooth Headphones,Electronics,785.90,525
526,Noise Cancelling Headset,Electronics,182.82,526
527,Smart Watch,Electronics,623.54,527
528,Cable Organizer,Accessories,602.50,528
529,Storage Containers,Home & Kitchen,289.53,529
530,Kitchen Blender,Home & Kitchen,822.34,530
531,Wall Clock,Home & Kitchen,804.74,531
532,Storage Shelf,Furniture,456.19,532
533,WiFi Router,Electronics,105.19,533
534,Air Purifier,Home & Kitchen,840.99,534
535,Smartphone Case,Accessories,769.23,535
536,Standing Desk,Furniture,384.21,536
537,Throw Pillows,Home & Kitchen,891.20,537
538,Wireless Charger,Electronics,956.06,538
539,Wireless Presenter,Electronics,24.19,539
540,USB-C Hub,Electronics,700.37,540
541,Wireless Earbuds,Electronics,154.05,541
542,Electric Kettle,Home & Kitchen,45.12,542
543,Desk Organizer,Accessories,708.65,543
544,Screen Protector,Accessories,132.83,544
545,Desk Lamp,Home & Kitchen,171.11,545
546,4K Monitor,Electronics,532.71,546
547,Water Bottle,Home & Kitchen,359.61,547
548,File Cabinet,Furniture,35.28,548
549,Webcam HD,Electronics,636.16,549
550,Keyboard Wrist Rest,Accessories,493.65,550
551,Office Chair,Furniture,972.42,551
552,Coffee Maker,Home & Kitchen,661.50,552
553,Document Scanner,Electronics,225.57,553
554,Desk Mat,Accessories,256.21,554
555,Tablet Stand,Accessories,652.44,555
556,Drawer Unit,Furniture,928.96,556
557,Bath Towels,Home & Kitchen,113.44,557
558,External SSD,Electronics,189.47,558
559,Computer Speakers,Electronics,601.00,559
560,Gaming Keyboard,Electronics,821.67,560
561,Gaming Mouse Pad,Accessories,827.26,561
562,Rice Cooker,Home & Kitchen,972.16,562
563,Phone Grip,Accessories,845.65,563
564,Toaster Oven,Home & Kitchen,392.09,564
565,Laptop Stand,Accessories,56.32,565
566,Mechanical Keyboard,Electronics,696.52,566
567,Food Processor,Home & Kitchen,663.72,567
568,Monitor Stand,Furniture,592.72,568
569,Laptop Sleeve,Accessories,660.88,569
570,Wireless Mouse,Electronics,738.60,570
571,Power Strip,Electronics,734.89,571
572,Microphone,Electronics,466.02,572
573,Bookshelf,Furniture,928.48,573
574,Portable Charger,Accessories,955.43,574
575,Bluetooth Headphones,Electronics,812.69,575
576,Noise Cancelling Headset,Electronics,462.87,576
577,Smart Watch,Electronics,157.29,577
578,Cable Organizer,Accessories,6.25,578
579,Storage Containers,Home & Kitchen,928.65,579
580,Kitchen Blender,Home & Kitchen,761.41,580
581,Wall Clock,Home & Kitchen,690.64,581
582,Storage Shelf,Furniture,61.12,582
583,WiFi Router,Electronics,77.77,583
584,Air Purifier,Home & Kitchen,391.87,584
585,Smartphone Case,Accessories,717.16,585
586,Standing Desk,Furniture,638.98,586
587,Throw Pillows,Home & Kitchen,68.34,587
588,Wireless Charger,Electronics,627.95,588
589,Wireless Presenter,Electronics,108.21,589
590,USB-C Hub,Electronics,477.37,590
591,Wireless Earbuds,Electronics,595.00,591
592,Electric Kettle,Home & Kitchen,300.03,592
593,Desk Organizer,Accessories,276.04,593
594,Screen Protector,Accessories,878.54,594
595,Desk Lamp,Home & Kitchen,556.46,595
596,4K Monitor,Electronics,377.25,596
597,Water Bottle,Home & Kitchen,550.65,597
598,File Cabinet,Furniture,388.20,598
599,Webcam HD,Electronics,613.17,599
600,Keyboard Wrist Rest,Accessories,859.22,600
601,Office Chair,Furniture,266.88,501
602,Coffee Maker,Home & Kitchen,187.49,502
603,Document Scanner,Electronics,213.22,503
604,Desk Mat,Accessories,769.10,504
605,Tablet Stand,Accessories,379.32,505
606,Drawer Unit,Furniture,451.58,506
607,Bath Towels,Home & Kitchen,461.60,507
608,External SSD,Electronics,661.12,508
609,Computer Speakers,Electronics,457.84,509
610,Gaming Keyboard,Electronics,525.35,510
611,Gaming Mouse Pad,Accessories,47.42,511
612,Rice Cooker,Home & Kitchen,113.93,512
613,Phone Grip,Accessories,189.01,513
614,Toaster Oven,Home & Kitchen,983.86,514
615,Laptop Stand,Accessories,179.19,515
616,Mechanical Keyboard,Electronics,323.94,516
617,Food Processor,Home & Kitchen,628.23,517
618,Monitor Stand,Furniture,695.11,518
619,Laptop Sleeve,Accessories,212.23,519
620,Wireless Mouse,Electronics,989.63,520
621,Power Strip,Electronics,780.50,521
622,Microphone,Electronics,147.05,522
623,Bookshelf,Furniture,661.53,523
624,Portable Charger,Accessories,8.57,524
625,Bluetooth Headphones,Electronics,457.98,525
626,Noise Cancelling Headset,Electronics,197.13,526
627,Smart Watch,Electronics,910.75,527
628,Cable Organizer,Accessories,578.01,528
629,Storage Containers,Home & Kitchen,731.75,529
630,Kitchen Blender,Home & Kitchen,828.03,530
631,Wall Clock,Home & Kitchen,821.44,531
632,Storage Shelf,Furniture,826.55,532
633,WiFi Router,Electronics,232.49,533
634,Air Purifier,Home & Kitchen,738.34,534
635,Smartphone Case,Accessories,265.05,535
636,Standing Desk,Furniture,178.87,536
637,Throw Pillows,Home & Kitchen,997.33,537
638,Wireless Charger,Electronics,657.05,538
639,Wireless Presenter,Electronics,432.07,539
640,USB-C Hub,Electronics,634.32,540
641,Wireless Earbuds,Electronics,337.94,541
642,Electric Kettle,Home & Kitchen,824.43,542
643,Desk Organizer,Accessories,823.99,543
644,Screen Protector,Accessories,372.06,544
645,Desk Lamp,Home & Kitchen,893.24,545
646,4K Monitor,Electronics,128.90,546
647,Water Bottle,Home & Kitchen,292.15,547
648,File Cabinet,Furniture,951.43,548
649,Webcam HD,Electronics,612.05,549
650,Keyboard Wrist Rest,Accessories,583.16,550
651,Office Chair,Furniture,593.76,551
652,Coffee Maker,Home & Kitchen,196.89,552
653,Document Scanner,Electronics,340.41,553
654,Desk Mat,Accessories,466.20,554
655,Tablet Stand,Accessories,987.21,555
656,Drawer Unit,Furniture,762.16,556
657,Bath Towels,Home & Kitchen,623.66,557
658,External SSD,Electronics,524.39,558
659,Computer Speakers,Electronics,70.66,559
660,Gaming Keyboard,Electronics,819.44,560
661,Gaming Mouse Pad,Accessories,884.66,561
662,Rice Cooker,Home & Kitchen,811.98,562
663,Phone Grip,Accessories,588.31,563
664,Toaster Oven,Home & Kitchen,767.97,564
665,Laptop Stand,Accessories,161.58,565
666,Mechanical Keyboard,Electronics,230.01,566
667,Food Processor,Home & Kitchen,29.14,567
668,Monitor Stand,Furniture,200.20,568
669,Laptop Sleeve,Accessories,899.00,569
670,Wireless Mouse,Electronics,557.61,570
671,Power Strip,Electronics,915.59,571
672,Microphone,Electronics,294.05,572
673,Bookshelf,Furniture,486.12,573
674,Portable Charger,Accessories,69.87,574
675,Bluetooth Headphones,Electronics,457.65,575
676,Noise Cancelling Headset,Electronics,227.45,576
677,Smart Watch,Electronics,167.70,577
678,Cable Organizer,Accessories,736.66,578
679,Storage Containers,Home & Kitchen,869.17,579
680,Kitchen Blender,Home & Kitchen,75.70,580
681,Wall Clock,Home & Kitchen,389.16,581
682,Storage Shelf,Furniture,795.33,582
683,WiFi Router,Electronics,178.09,583
684,Air Purifier,Home & Kitchen,602.90,584
685,Smartphone Case,Accessories,254.38,585
686,Standing Desk,Furniture,798.10,586
687,Throw Pillows,Home & Kitchen,254.62,587
688,Wireless Charger,Electronics,976.37,588
689,Wireless Presenter,Electronics,132.94,589
690,USB-C Hub,Electronics,698.13,590
691,Wireless Earbuds,Electronics,396.62,591
692,Electric Kettle,Home & Kitchen,670.70,592
693,Desk Organizer,Accessories,930.02,593
694,Screen Protector,Accessories,730.37,594
695,Desk Lamp,Home & Kitchen,46.74,595
696,4K Monitor,Electronics,469.39,596
697,Water Bottle,Home & Kitchen,964.02,597
698,File Cabinet,Furniture,502.33,598
699,Webcam HD,Electronics,938.94,599
700,Keyboard Wrist Rest,Accessories,439.17,600
701,Office Chair,Furniture,503.86,501
702,Coffee Maker,Home & Kitchen,544.24,502
703,Document Scanner,Electronics,637.22,503
704,Desk Mat,Accessories,627.21,504
705,Tablet Stand,Accessories,522.34,505
706,Drawer Unit,Furniture,38.32,506
707,Bath Towels,Home & Kitchen,388.55,507
708,External SSD,Electronics,49.07,508
709,Computer Speakers,Electronics,41.44,509
710,Gaming Keyboard,Electronics,635.91,510
711,Gaming Mouse Pad,Accessories,178.54,511
712,Rice Cooker,Home & Kitchen,621.37,512
713,Phone Grip,Accessories,336.95,513
714,Toaster Oven,Home & Kitchen,434.47,514
715,Laptop Stand,Accessories,678.63,515
716,Mechanical Keyboard,Electronics,980.89,516
717,Food Processor,Home & Kitchen,458.18,517
718,Monitor Stand,Furniture,54.43,518
719,Laptop Sleeve,Accessories,348.21,519
720,Wireless Mouse,Electronics,538.02,520
721,Power Strip,Electronics,734.38,521
722,Microphone,Electronics,777.50,522
723,Bookshelf,Furniture,529.78,523
724,Portable Charger,Accessories,646.45,524
725,Bluetooth Headphones,Electronics,722.25,525
726,Noise Cancelling Headset,Electronics,657.60,526
727,Smart Watch,Electronics,166.62,527
728,Cable Organizer,Accessories,197.66,528
729,Storage Containers,Home & Kitchen,421.65,529
730,Kitchen Blender,Home & Kitchen,289.20,530
731,Wall Clock,Home & Kitchen,920.07,531
732,Storage Shelf,Furniture,677.91,532
733,WiFi Router,Electronics,430.83,533
734,Air Purifier,Home & Kitchen,677.76,534
735,Smartphone Case,Accessories,361.74,535
736,Standing Desk,Furniture,581.83,536
737,Throw Pillows,Home & Kitchen,34.93,537
738,Wireless Charger,Electronics,738.11,538
739,Wireless Presenter,Electronics,763.99,539
740,USB-C Hub,Electronics,150.23,540
741,Wireless Earbuds,Electronics,921.51,541
742,Electric Kettle,Home & Kitchen,642.70,542
743,Desk Organizer,Accessories,959.52,543
744,Screen Protector,Accessories,621.58,544
745,Desk Lamp,Home & Kitchen,235.65,545
746,4K Monitor,Electronics,128.89,546
747,Water Bottle,Home & Kitchen,911.73,547
748,File Cabinet,Furniture,375.53,548
749,Webcam HD,Electronics,584.97,549
750,Keyboard Wrist Rest,Accessories,207.25,550
751,Office Chair,Furniture,57.04,551
752,Coffee Maker,Home & Kitchen,213.16,552
753,Document Scanner,Electronics,619.32,553
754,Desk Mat,Accessories,257.22,554
755,Tablet Stand,Accessories,800.29,555
756,Drawer Unit,Furniture,170.95,556
757,Bath Towels,Home & Kitchen,520.39,557
758,External SSD,Electronics,540.82,558
759,Computer Speakers,Electronics,444.80,559
760,Gaming Keyboard,Electronics,943.88,560
761,Gaming Mouse Pad,Accessories,795.76,561
762,Rice Cooker,Home & Kitchen,518.30,562
763,Phone Grip,Accessories,680.24,563
764,Toaster Oven,Home & Kitchen,196.96,564
765,Laptop Stand,Accessories,244.39,565
766,Mechanical Keyboard,Electronics,870.32,566
767,Food Processor,Home & Kitchen,989.80,567
768,Monitor Stand,Furniture,72.24,568
769,Laptop Sleeve,Accessories,974.57,569
770,Wireless Mouse,Electronics,710.16,570
771,Power Strip,Electronics,26.09,571
772,Microphone,Electronics,973.43,572
773,Bookshelf,Furniture,807.40,573
774,Portable Charger,Accessories,943.17,574
775,Bluetooth Headphones,Electronics,726.35,575
776,Noise Cancelling Headset,Electronics,41.14,576
777,Smart Watch,Electronics,770.32,577
778,Cable Organizer,Accessories,57.08,578
779,Storage Containers,Home & Kitchen,819.80,579
780,Kitchen Blender,Home & Kitchen,337.21,580
781,Wall Clock,Home & Kitchen,842.04,581
782,Storage Shelf,Furniture,819.02,582
783,WiFi Router,Electronics,513.82,583
784,Air Purifier,Home & Kitchen,884.57,584
785,Smartphone Case,Accessories,583.08,585
786,Standing Desk,Furniture,507.25,586
787,Throw Pillows,Home & Kitchen,843.88,587
788,Wireless Charger,Electronics,483.19,588
789,Wireless Presenter,Electronics,477.53,589
790,USB-C Hub,Electronics,861.45,590
791,Wireless Earbuds,Electronics,73.21,591
792,Electric Kettle,Home & Kitchen,128.08,592
793,Desk Organizer,Accessories,333.02,593
794,Screen Protector,Accessories,532.33,594
795,Desk Lamp,Home & Kitchen,318.84,595
796,4K Monitor,Electronics,972.63,596
797,Water Bottle,Home & Kitchen,749.98,597
798,File Cabinet,Furniture,126.71,598
799,Webcam HD,Electronics,555.36,599
800,Keyboard Wrist Rest,Accessories,972.81,600
801,Office Chair,Furniture,415.25,501
802,Coffee Maker,Home & Kitchen,851.23,502
803,Document Scanner,Electronics,783.45,503
804,Desk Mat,Accessories,257.90,504
805,Tablet Stand,Accessories,857.44,505
806,Drawer Unit,Furniture,630.30,506
807,Bath Towels,Home & Kitchen,109.21,507
808,External SSD,Electronics,869.13,508
809,Computer Speakers,Electronics,675.30,509
810,Gaming Keyboard,Electronics,40.48,510
811,Gaming Mouse Pad,Accessories,642.56,511
812,Rice Cooker,Home & Kitchen,7.57,512
813,Phone Grip,Accessories,790.99,513
814,Toaster Oven,Home & Kitchen,548.16,514
815,Laptop Stand,Accessories,944.07,515
816,Mechanical Keyboard,Electronics,617.94,516
817,Food Processor,Home & Kitchen,922.37,517
818,Monitor Stand,Furniture,660.35,518
819,Laptop Sleeve,Accessories,883.31,519
820,Wireless Mouse,Electronics,965.16,520
821,Power Strip,Electronics,212.11,521
822,Microphone,Electronics,273.53,522
823,Bookshelf,Furniture,907.19,523
824,Portable Charger,Accessories,268.95,524
825,Bluetooth Headphones,Electronics,278.04,525
826,Noise Cancelling Headset,Electronics,862.96,526
827,Smart Watch,Electronics,764.34,527
828,Cable Organizer,Accessories,830.30,528
829,Storage Containers,Home & Kitchen,877.76,529
830,Kitchen Blender,Home & Kitchen,446.82,530
831,Wall Clock,Home & Kitchen,912.94,531
832,Storage Shelf,Furniture,779.33,532
833,WiFi Router,Electronics,692.90,533
834,Air Purifier,Home & Kitchen,916.90,534
835,Smartphone Case,Accessories,582.85,535
836,Standing Desk,Furniture,888.47,536
837,Throw Pillows,Home & Kitchen,281.99,537
838,Wireless Charger,Electronics,334.13,538
839,Wireless Presenter,Electronics,73.42,539
840,USB-C Hub,Electronics,645.79,540
841,Wireless Earbuds,Electronics,174.45,541
842,Electric Kettle,Home & Kitchen,461.99,542
843,Desk Organizer,Accessories,962.82,543
844,Screen Protector,Accessories,0.16,544
845,Desk Lamp,Home & Kitchen,870.86,545
846,4K Monitor,Electronics,834.65,546
847,Water Bottle,Home & Kitchen,389.90,547
848,File Cabinet,Furniture,106.73,548
849,Webcam HD,Electronics,219.06,549
850,Keyboard Wrist Rest,Accessories,374.12,550
851,Office Chair,Furniture,115.16,551
852,Coffee Maker,Home & Kitchen,71.63,552
853,Document Scanner,Electronics,503.79,553
854,Desk Mat,Accessories,450.46,554
855,Tablet Stand,Accessories,349.50,555
856,Drawer Unit,Furniture,783.16,556
857,Bath Towels,Home & Kitchen,299.69,557
858,External SSD,Electronics,337.10,558
859,Computer Speakers,Electronics,44.33,559
860,Gaming Keyboard,Electronics,1.11,560
861,Gaming Mouse Pad,Accessories,943.20,561
862,Rice Cooker,Home & Kitchen,365.71,562
863,Phone Grip,Accessories,248.46,563
864,Toaster Oven,Home & Kitchen,884.83,564
865,Laptop Stand,Accessories,655.51,565
866,Mechanical Keyboard,Electronics,275.98,566
867,Food Processor,Home & Kitchen,905.75,567
868,Monitor Stand,Furniture,876.14,568
869,Laptop Sleeve,Accessories,42.95,569
870,Wireless Mouse,Electronics,403.09,570
871,Power Strip,Electronics,538.26,571
872,Microphone,Electronics,376.48,572
873,Bookshelf,Furniture,975.52,573
874,Portable Charger,Accessories,278.86,574
875,Bluetooth Headphones,Electronics,476.77,575
876,Noise Cancelling Headset,Electronics,202.64,576
877,Smart Watch,Electronics,676.69,577
878,Cable Organizer,Accessories,711.97,578
879,Storage Containers,Home & Kitchen,269.61,579
880,Kitchen Blender,Home & Kitchen,250.16,580
881,Wall Clock,Home & Kitchen,353.79,581
882,Storage Shelf,Furniture,13.11,582
883,WiFi Router,Electronics,369.04,583
884,Air Purifier,Home & Kitchen,897.15,584
885,Smartphone Case,Accessories,34.25,585
886,Standing Desk,Furniture,268.69,586
887,Throw Pillows,Home & Kitchen,692.69,587
888,Wireless Charger,Electronics,568.18,588
889,Wireless Presenter,Electronics,872.91,589
890,USB-C Hub,Electronics,735.34,590
891,Wireless Earbuds,Electronics,426.24,591
892,Electric Kettle,Home & Kitchen,327.91,592
893,Desk Organizer,Accessories,369.20,593
894,Screen Protector,Accessories,141.33,594
895,Desk Lamp,Home & Kitchen,153.47,595
896,4K Monitor,Electronics,590.45,596
897,Water Bottle,Home & Kitchen,459.68,597
898,File Cabinet,Furniture,461.79,598
899,Webcam HD,Electronics,395.30,599
900,Keyboard Wrist Rest,Accessories,709.67,600
901,Office Chair,Furniture,625.80,501
902,Coffee Maker,Home & Kitchen,773.69,502
903,Document Scanner,Electronics,564.90,503
904,Desk Mat,Accessories,187.29,504
905,Tablet Stand,Accessories,51.91,505
906,Drawer Unit,Furniture,5.72,506
907,Bath Towels,Home & Kitchen,28.58,507
908,External SSD,Electronics,978.06,508
909,Computer Speakers,Electronics,309.12,509
910,Gaming Keyboard,Electronics,413.63,510
911,Gaming Mouse Pad,Accessories,36.92,511
912,Rice Cooker,Home & Kitchen,835.69,512
913,Phone Grip,Accessories,405.35,513
914,Toaster Oven,Home & Kitchen,963.53,514
915,Laptop Stand,Accessories,748.30,515
916,Mechanical Keyboard,Electronics,545.67,516
917,Food Processor,Home & Kitchen,147.23,517
918,Monitor Stand,Furniture,432.29,518
919,Laptop Sleeve,Accessories,270.97,519
920,Wireless Mouse,Electronics,768.30,520
921,Power Strip,Electronics,290.41,521
922,Microphone,Electronics,89.48,522
923,Bookshelf,Furniture,947.02,523
924,Portable Charger,Accessories,955.07,524
925,Bluetooth Headphones,Electronics,546.06,525
926,Noise Cancelling Headset,Electronics,852.33,526
927,Smart Watch,Electronics,615.63,527
928,Cable Organizer,Accessories,873.41,528
929,Storage Containers,Home & Kitchen,122.93,529
930,Kitchen Blender,Home & Kitchen,242.55,530
931,Wall Clock,Home & Kitchen,12.31,531
932,Storage Shelf,Furniture,537.14,532
933,WiFi Router,Electronics,274.55,533
934,Air Purifier,Home & Kitchen,997.18,534
935,Smartphone Case,Accessories,593.26,535
936,Standing Desk,Furniture,786.05,536
937,Throw Pillows,Home & Kitchen,108.59,537
938,Wireless Charger,Electronics,380.93,538
939,Wireless Presenter,Electronics,746.75,539
940,USB-C Hub,Electronics,950.82,540
941,Wireless Earbuds,Electronics,195.85,541
942,Electric Kettle,Home & Kitchen,705.39,542
943,Desk Organizer,Accessories,717.24,543
944,Screen Protector,Accessories,602.14,544
945,Desk Lamp,Home & Kitchen,931.22,545
946,4K Monitor,Electronics,252.94,546
947,Water Bottle,Home & Kitchen,782.17,547
948,File Cabinet,Furniture,767.29,548
949,Webcam HD,Electronics,456.91,549
950,Keyboard Wrist Rest,Accessories,43.83,550
951,Office Chair,Furniture,286.38,551
952,Coffee Maker,Home & Kitchen,868.59,552
953,Document Scanner,Electronics,168.99,553
954,Desk Mat,Accessories,969.94,554
955,Tablet Stand,Accessories,477.61,555
956,Drawer Unit,Furniture,554.38,556
957,Bath Towels,Home & Kitchen,236.89,557
958,External SSD,Electronics,725.55,558
959,Computer Speakers,Electronics,915.89,559
960,Gaming Keyboard,Electronics,794.71,560
961,Gaming Mouse Pad,Accessories,94.73,561
962,Rice Cooker,Home & Kitchen,954.97,562
963,Phone Grip,Accessories,290.96,563
964,Toaster Oven,Home & Kitchen,74.02,564
965,Laptop Stand,Accessories,5.65,565
966,Mechanical Keyboard,Electronics,978.09,566
967,Food Processor,Home & Kitchen,186.21,567
968,Monitor Stand,Furniture,999.59,568
969,Laptop Sleeve,Accessories,169.03,569
970,Wireless Mouse,Electronics,690.62,570
971,Power Strip,Electronics,695.29,571
972,Microphone,Electronics,996.76,572
973,Bookshelf,Furniture,92.73,573
974,Portable Charger,Accessories,41.68,574
975,Bluetooth Headphones,Electronics,43.54,575
976,Noise Cancelling Headset,Electronics,744.79,576
977,Smart Watch,Electronics,930.80,577
978,Cable Organizer,Accessories,965.57,578
979,Storage Containers,Home & Kitchen,801.92,579
980,Kitchen Blender,Home & Kitchen,100.12,580
981,Wall Clock,Home & Kitchen,931.48,581
982,Storage Shelf,Furniture,267.23,582
983,WiFi Router,Electronics,668.77,583
984,Air Purifier,Home & Kitchen,257.34,584
985,Smartphone Case,Accessories,242.47,585
986,Standing Desk,Furniture,521.17,586
987,Throw Pillows,Home & Kitchen,430.63,587
988,Wireless Charger,Electronics,780.76,588
989,Wireless Presenter,Electronics,120.05,589
990,USB-C Hub,Electronics,324.25,590
991,Wireless Earbuds,Electronics,724.95,591
992,Electric Kettle,Home & Kitchen,428.31,592
993,Desk Organizer,Accessories,213.96,593
994,Screen Protector,Accessories,982.95,594
995,Desk Lamp,Home & Kitchen,202.99,595
996,4K Monitor,Electronics,205.43,596
997,Water Bottle,Home & Kitchen,864.32,597
998,File Cabinet,Furniture,826.71,598
999,Webcam HD,Electronics,965.15,599
1000,Keyboard Wrist Rest,Accessories,81.88,600
1001,Office Chair,Furniture,664.47,501
1002,Coffee Maker,Home & Kitchen,409.26,502
1003,Document Scanner,Electronics,733.48,503
1004,Desk Mat,Accessories,210.71,504
1005,Tablet Stand,Accessories,839.39,505
1006,Drawer Unit,Furniture,208.15,506
1007,Bath Towels,Home & Kitchen,42.02,507
1008,External SSD,Electronics,891.71,508
1009,Computer Speakers,Electronics,947.71,509
1010,Gaming Keyboard,Electronics,828.61,510
1011,Gaming Mouse Pad,Accessories,44.39,511
1012,Rice Cooker,Home & Kitchen,36.00,512
